Date,volume,direction_num,direction,sma_3,sma_7,sma_14,ema_3,ema_7,ema_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,rsi_3,rsi_7,rsi_14,BBL_3_2.0,BBM_3_2.0,BBU_3_2.0,BBB_3_2.0,BBP_3_2.0,BBL_7_2.0,BBM_7_2.0,BBU_7_2.0,BBB_7_2.0,BBP_7_2.0,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0,STOCHk_14_3_3,STOCHd_14_3_3,atr_3,atr_7,atr_14,cmf_3,cmf_7,cmf_14,ADX_3,DMP_3,DMN_3,ADX_7,DMP_7,DMN_7,ADX_14,DMP_14,DMN_14,pos_sma_3,pos_sma_7,pos_sma_14,pos_ema_3,pos_ema_7,pos_ema_14,pos_BBL_3_2.0,pos_BBM_3_2.0,pos_BBU_3_2.0,pos_BBL_7_2.0,pos_BBM_7_2.0,pos_BBU_7_2.0,pos_BBL_14_2.0,pos_BBM_14_2.0,pos_BBU_14_2.0
2016-06-06,55122000,15.990234375,1,10171.900065104166,10238.67006138393,10094.345005580357,10163.275017612847,10176.839052204574,10134.2473884473,59.67357759405786,14.389291069908083,45.28428652414978,20.162242552290998,45.94806138271498,50.94541206880342,10074.784523338752,10171.900065104166,10269.01560686958,1.909486745717828,1.0438429564006568,10100.52407237077,10238.67006138393,10376.816050397088,2.698514322366715,1.7875358603646392,9739.062325708146,10094.345005580357,10449.627685452568,7.039241866130063,7.191300540905659,67.48812376991356,76.34087327126711,149.66627670415576,144.08194057227726,154.00808734079973,-0.221438539150223,0.0005744202441245939,0.07977404781486655,59.67357759405786,14.389291069908083,45.28428652414978,59.67357759405786,14.389291069908083,45.28428652414978,59.67357759405786,14.389291069908083,45.28428652414978,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1
2016-06-07,78493400,91.509765625,1,10144.11328125,10217.00864955357,10110.837123325893,10142.177547868923,10162.89930868468,10132.491747070995,53.29267324596549,6.4067093774525645,46.885963868512924,29.774653682053874,48.00477272898595,51.73517651319882,10052.599704714317,10144.11328125,10235.626857785683,1.8042696093473825,1.909486745717828,10060.654249817302,10217.00864955357,10373.36304928984,3.060668833692343,2.698514322366715,9774.03788124249,10110.837123325893,10447.636365409297,6.662143558942339,7.039241866130063,62.702930246866394,68.90736686107448,118.47738759443718,131.51303611552336,147.01462462895688,-0.1342658725622254,-0.10318799462449525,0.14225075300702705,53.29267324596549,6.4067093774525645,46.885963868512924,53.29267324596549,6.4067093774525645,46.885963868512924,53.29267324596549,6.4067093774525645,46.885963868512924,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2016-06-08,75767900,-29.4599609375,0,10170.673177083334,10217.204380580357,10135.440638950893,10214.928617684462,10194.09440338851,10153.18347246153,60.97606262998306,11.27207900917611,49.70398362080695,73.87833289742686,63.2547383845723,58.46729178023166,10004.562503179337,10170.673177083334,10336.78385098733,3.266463704256651,1.8042696093473825,10060.500416063998,10217.204380580357,10373.908345096715,3.0674528702626875,3.060668833692343,9800.89416844499,10135.440638950893,10469.987109456797,6.601518028140362,6.662143558942339,67.1073014845767,65.76611850045221,142.80165683379144,140.07548742937715,150.18859396349566,0.03845110303625337,-0.07255089697348925,0.11829259749616217,60.97606262998306,11.27207900917611,49.70398362080695,60.97606262998306,11.27207900917611,49.70398362080695,60.97606262998306,11.27207900917611,49.70398362080695,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016-06-09,108383500,-95.6103515625,0,10208.5966796875,10200.60435267857,10165.52211216518,10215.97944556098,10199.828370900757,10161.696379258325,60.66507754831946,8.768875142010003,51.896202406309456,52.7894382852049,55.23917675745807,54.96595513566952,10072.046795385026,10208.5966796875,10345.146563989974,2.675194026896443,3.266463704256651,10075.060319289123,10200.60435267857,10326.148386068018,2.4615018688864456,3.0674528702626875,9887.561089145,10165.52211216518,10443.483135185359,5.468701360406094,6.601518028140362,73.5173604997445,67.77586407706252,131.9475238266943,135.8131689126804,147.33506995271026,0.1927462008607352,-0.13657112256955922,0.17066255369757505,60.66507754831946,8.768875142010003,51.896202406309456,60.66507754831946,8.768875142010003,51.896202406309456,60.66507754831946,8.768875142010003,51.896202406309456,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1
2016-06-10,109159600,-190.0703125,0,10197.860026041666,10175.76576450893,10177.868582589286,10152.42478137424,10172.088807472443,10151.986210982215,49.50648614475358,-1.9117730092447047,51.418259153998285,29.7114993134126,43.557714054359714,49.20897943013006,10033.284328355163,10197.860026041666,10362.43572372817,3.227651630170174,2.675194026896443,10040.77948814786,10175.76576450893,10310.752040869998,2.6530932312116424,2.4615018688864456,9931.80932612675,10177.868582589286,10423.927839051823,4.835182424804671,5.468701360406094,71.70015778988915,70.77493992473677,143.63168255112953,140.2684304965832,148.73970781323098,-0.026360897217157623,-0.10414257528622996,0.06043771852300232,49.50648614475358,-1.9117730092447047,51.418259153998285,49.50648614475358,-1.9117730092447047,51.418259153998285,49.50648614475358,-1.9117730092447047,51.418259153998285,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2016-06-13,102325200,-58.33984375,0,10046.840169270834,10122.934291294643,10177.320731026786,9993.52244928087,10087.721634901207,10109.670731809587,19.91777224002726,-25.200389531176818,45.11816177120408,12.912901871800395,29.24423919428651,40.21111661354211,9728.996311201301,10046.840169270834,10364.684027340367,6.327240260906846,3.227651630170174,9852.582953493018,10122.934291294643,10393.285629096268,5.3413630874620495,2.6530932312116424,9928.259407502652,10177.320731026786,10426.38205455092,4.894437939149172,4.835182424804671,46.16531959568608,63.79427929510658,185.67112170075302,158.7657975684999,157.38330011228592,-0.5049099755741078,-0.22120108854624976,0.01747524369908931,19.91777224002726,-25.200389531176818,45.11816177120408,19.91777224002726,-25.200389531176818,45.11816177120408,19.91777224002726,-25.200389531176818,45.11816177120408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-06-14,102835400,-75.9697265625,0,9860.310221354166,10044.282924107143,10148.75864955357,9825.481439484185,9980.15133359778,10049.373358193308,-17.62524389319151,-50.19472453151647,32.56948063832496,8.116181273837084,23.078475495680145,35.35898617991802,9506.180753868393,9860.310221354166,10214.439688839939,7.182927505036212,6.327240260906846,9634.367721926727,10044.282924107143,10454.19812628756,8.162159614134023,5.3413630874620495,9785.612809461714,10148.75864955357,10511.904489645427,7.156458294686723,4.894437939149172,21.185037192368352,46.35017152598119,182.84064363383536,161.3963532729999,158.79732778283693,-0.7569173659528637,-0.39519730100369227,-0.1404877298463334,-17.62524389319151,-50.19472453151647,32.56948063832496,-17.62524389319151,-50.19472453151647,32.56948063832496,-17.62524389319151,-50.19472453151647,32.56948063832496,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2016-06-15,95301400,17.240234375,1,9670.420247395834,9960.84584263393,10099.75795200893,9672.340817398343,9864.91354902646,9978.683603142534,-57.86614139621997,-72.34849762763595,14.482356231415974,5.656889504252191,19.36248235428237,32.10398948604957,9412.227613730114,9670.420247395834,9928.612881061554,5.339843089761254,7.182927505036212,9417.020920175477,9960.84584263393,10504.670765092382,10.919251859732622,8.162159614134023,9615.401444044135,10099.75795200893,10584.114459973724,9.591447839964353,7.156458294686723,3.882123543606044,23.74416011055349,171.87065044339025,159.75839767149992,158.16399465995573,-0.8805863485479645,-0.448317570593896,-0.25226857566391836,-57.86614139621997,-72.34849762763595,14.482356231415974,-57.86614139621997,-72.34849762763595,14.482356231415974,-57.86614139621997,-72.34849762763595,14.482356231415974,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
2016-06-16,101528000,70.0400390625,1,9594.4501953125,9887.36439732143,10052.1865234375,9639.52538916792,9800.36265200422,9929.087117515195,-81.7536308841045,-76.98878969241638,-4.76484119168812,26.73637624498696,27.932400819039966,36.11328482325624,9480.25367475955,9594.4501953125,9708.64671586545,2.380470339170508,5.339843089761254,9311.91661696892,9887.36439732143,10462.812177673939,11.640064171366099,10.919251859732622,9516.968104336858,10052.1865234375,10587.404942538142,10.648796017716862,9.591447839964353,4.309458858391142,9.792206531455179,163.25035550392684,157.7943073791428,157.2958354431732,-0.6734713726024684,-0.4494011787147516,-0.30685127001757095,-81.7536308841045,-76.98878969241638,-4.76484119168812,-81.7536308841045,-76.98878969241638,-4.76484119168812,-81.7536308841045,-76.98878969241638,-4.76484119168812,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
2016-06-17,145900500,10.4404296875,1,9558.793294270834,9782.04868861607,9999.626534598214,9594.99755786521,9737.88942064379,9878.604798721502,-104.0236355796369,-79.40703551035902,-24.61660006927788,21.99813144822435,25.87087820889019,34.695305829695464,9486.37872659308,9558.793294270834,9631.207861948587,1.5151403623542292,2.380470339170508,9272.090058931959,9782.04868861607,10292.007318300182,10.426417735531816,11.640064171366099,9423.720774519967,9999.626534598214,10575.53229467646,11.518545379382752,10.648796017716862,8.513783843614105,5.568455415203764,166.78018491928455,160.08652686069382,158.47755032223225,-0.13961595551254274,-0.4203342685126185,-0.2771559734505583,-104.0236355796369,-79.40703551035902,-24.61660006927788,-104.0236355796369,-79.40703551035902,-24.61660006927788,-104.0236355796369,-79.40703551035902,-24.61660006927788,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1
2016-06-20,94347700,111.4296875,1,9596.180013020834,9698.381556919643,9949.492954799107,9613.178954713854,9711.257153373468,9845.638872433636,-113.83337702964491,-71.37342156829362,-42.459955461351285,43.57285916719749,34.039715000490986,38.439356416172934,9528.475101223243,9596.180013020834,9663.884924818425,1.4110804863127613,1.5151403623542292,9328.363927774162,9698.381556919643,10068.399186065124,7.630502614768319,10.426417735531816,9376.287135150376,9949.492954799107,10522.698774447837,11.522312187220486,11.518545379382752,15.155727883060223,9.326323528355156,162.79356077952303,159.33421052345187,158.21631904921566,0.04669722594355437,-0.4020322706825984,-0.29379716362718655,-113.83337702964491,-71.37342156829362,-42.459955461351285,-113.83337702964491,-71.37342156829362,-42.459955461351285,-113.83337702964491,-71.37342156829362,-42.459955461351285,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2016-06-21,83050100,71.7001953125,1,9714.616536458334,9680.260044642857,9928.012904575893,9787.599242981927,9773.947747842602,9861.15629360915,-93.84445497660636,-41.107599612204055,-52.7368553644023,79.06969148494944,56.76248499680384,50.845291614246165,9358.556598892992,9714.616536458334,10070.676474023676,7.330396135124258,1.4110804863127613,9383.301392739137,9680.260044642857,9977.218696546577,6.135344516246954,7.630502614768319,9381.452033040665,9928.012904575893,10474.573776111121,11.010478668562454,11.522312187220486,31.351867328104266,18.3404596849262,230.2621134363487,188.74349741295873,173.00081188498598,0.24609651209584055,-0.280921542830617,-0.20670568328034628,-93.84445497660636,-41.107599612204055,-52.7368553644023,-93.84445497660636,-41.107599612204055,-52.7368553644023,-93.84445497660636,-41.107599612204055,-52.7368553644023,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016-06-22,80461200,-13.6806640625,0,9869.639973958334,9706.105747767857,9914.52001953125,9901.569641022214,9834.345820647577,9881.740793002931,-72.84472391324016,-16.086294839070284,-56.758429074169875,81.84288014027769,59.40340239138452,52.513390692342455,9529.840052334039,9869.639973958334,10209.43989558263,6.8857612338622,7.330396135124258,9337.143952054754,9706.105747767857,10075.06754348096,7.602674137317212,6.135344516246954,9386.924188451858,9914.52001953125,10442.115850610642,10.642892041975752,11.010478668562454,49.226899457297236,31.911498222820573,193.83164333256582,179.06166965753604,169.28437554498697,0.186160633873441,-0.11578536552605245,-0.1623264041426746,-72.84472391324016,-16.086294839070284,-56.758429074169875,-72.84472391324016,-16.086294839070284,-56.758429074169875,-72.84472391324016,-16.086294839070284,-56.758429074169875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2016-06-23,110233000,134.560546875,1,10016.206380208334,9765.19419642857,9904.738560267857,9986.314605667358,9893.524258063808,9906.983296644208,-51.13289538595018,4.500426950575765,-55.63332233652594,84.94643822836441,62.197771965064696,54.247905252981205,9927.170574113918,10016.206380208334,10105.24218630275,1.7778348950626237,6.8857612338622,9321.434108241961,9765.19419642857,10208.95428461518,9.088607543491676,7.602674137317212,9394.476605640179,9904.738560267857,10415.000514895535,10.303390675541044,10.642892041975752,66.31382118153466,48.96419598897872,173.97760597171055,172.66279274217374,166.7833152382022,0.17457943502664072,-0.029282836319986044,-0.19960674256556893,-51.13289538595018,4.500426950575765,-55.63332233652594,-51.13289538595018,4.500426950575765,-55.63332233652594,-51.13289538595018,4.500426950575765,-55.63332233652594,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016-06-24,325189500,319.5400390625,1,10114.543294270834,9870.59849330357,9915.72216796875,10121.672439552429,9984.40076190723,9953.656226883313,-18.70422269635128,29.543279712139736,-48.247502408491016,91.90155612355281,70.21082787103109,59.57445620398798,9908.000262360049,10114.543294270834,10321.08632618162,4.084080237765699,1.7778348950626237,9364.501667315026,9870.59849330357,10376.695319292116,10.254633016060616,9.088607543491676,9382.726524606935,9915.72216796875,10448.717811330565,10.750515884432053,10.303390675541044,76.51906036441731,64.01992700108308,205.91182846030702,186.5367185557918,174.14024082386632,0.0994816596699838,0.13074271519565234,-0.14181224282410487,-18.70422269635128,29.543279712139736,-48.247502408491016,-18.70422269635128,29.543279712139736,-48.247502408491016,-18.70422269635128,29.543279712139736,-48.247502408491016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-06-27,209916500,-248.259765625,0,9961.75,9863.519949776786,9875.442173549107,9839.416297901214,9877.590610492924,9900.790084132204,-48.91408423716348,-0.5332654629379618,-48.38081877422552,25.47068156693786,36.365850368997194,40.47623819586351,9369.768059161848,9961.75,10553.731940838152,11.885099321668417,4.084080237765699,9341.715285501625,9863.519949776786,10385.324614051948,10.580495947331055,10.254633016060616,9325.643405393965,9875.442173549107,10425.240941704249,11.134666346945993,10.750515884432053,64.33811829576513,69.05699994723904,480.901179911038,307.15717059246435,235.3359295373402,0.20081659791969095,0.23596304300351453,-0.0496873471840547,-48.91408423716348,-0.5332654629379618,-48.38081877422552,-48.91408423716348,-0.5332654629379618,-48.38081877422552,-48.91408423716348,-0.5332654629379618,-48.38081877422552,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2016-06-28,136518900,-11.099609375,0,9694.283528645834,9823.261439732143,9802.655064174107,9554.038227075607,9725.357996932193,9816.50609374791,-95.0395987294014,-37.32702396414071,-57.7125747652607,17.602916796107085,29.5218648736879,35.43356666819068,8864.310056651757,9694.283528645834,10524.257000639911,17.12294610615775,11.885099321668417,9181.38798238276,9823.261439732143,10465.134897081527,13.068438853784315,10.580495947331055,9221.511226149218,9802.655064174107,10383.798902198996,11.856866006614949,11.134666346945993,41.76904813291359,60.87540893103201,445.6610079615254,316.8748125167552,245.32483914628017,-0.00979129100498773,0.014222712928487168,-0.1589875544173716,-95.0395987294014,-37.32702396414071,-57.7125747652607,-95.0395987294014,-37.32702396414071,-57.7125747652607,-95.0395987294014,-37.32702396414071,-57.7125747652607,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2016-06-29,115823900,54.5791015625,1,9424.366861979166,9796.964285714286,9747.672921316964,9500.659250256555,9655.838566058519,9767.27598437319,-115.84585174705717,-46.50662158543717,-69.33923016162,35.97098334525027,37.95610103191452,40.38557252905091,9186.589202145471,9424.366861979166,9662.144521812861,5.046018757885247,17.12294610615775,9112.150352992041,9796.964285714286,10481.778218436531,13.980125123469636,13.068438853784315,9188.512712985425,9747.672921316964,10306.833129648503,11.47269123297571,11.856866006614949,18.410912785082516,41.50602640458708,392.35733864101695,312.4284107286473,248.2123506358316,-0.17619213070334167,-0.039823121578381665,-0.19340979091801705,-115.84585174705717,-46.50662158543717,-69.33923016162,-115.84585174705717,-46.50662158543717,-69.33923016162,-115.84585174705717,-46.50662158543717,-69.33923016162,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1
2016-06-30,136896600,114.01953125,1,9442.736653645834,9747.0,9713.63002232143,9556.464390753277,9644.94630735639,9746.608457290096,-117.66533024881574,-38.66088006975659,-79.00445017905915,51.08048941429083,45.04343678491211,44.61133637176314,9162.107199227938,9442.736653645834,9723.36610806373,5.943816177687122,5.046018757885247,9066.625471373072,9747.0,10427.374528626928,13.960696186045505,13.980125123469636,9184.478634046029,9713.63002232143,10242.78141059683,10.895028677424147,11.47269123297571,20.29190378540604,26.823954901134048,325.94135076067795,295.3828341959834,244.27642380470076,-0.3498404592273706,-0.022478606718849863,-0.1296144494619214,-117.66533024881574,-38.66088006975659,-79.00445017905915,-117.66533024881574,-38.66088006975659,-79.00445017905915,-117.66533024881574,-38.66088006975659,-79.00445017905915,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1
2016-07-01,101971100,33.2802734375,1,9579.8798828125,9699.078543526786,9702.59214564732,9618.277117251639,9653.732191454792,9737.739308818083,-112.33976477014949,-26.66825167287226,-85.67151309727723,57.294258111965604,47.897685715067965,46.296511889364204,9384.350577239466,9579.8798828125,9775.409188385534,4.0820826140803375,5.943816177687122,9054.81613997475,9699.078543526786,10343.340947078823,13.285022915543262,13.960696186045505,9177.565663207615,9702.59214564732,10227.618628087026,10.822396212443858,10.895028677424147,32.46358497532464,23.722133848604397,277.98433800711865,279.1953310965572,239.83313014007928,0.25879560373771665,0.04974626539049125,-0.015491106266857164,-112.33976477014949,-26.66825167287226,-85.67151309727723,-112.33976477014949,-26.66825167287226,-85.67151309727723,-112.33976477014949,-26.66825167287226,-85.67151309727723,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016-07-04,79934200,-88.5703125,0,9689.4931640625,9656.9443359375,9711.069266183036,9697.198617219568,9684.329172887969,9742.856749934006,-99.2265533115642,-10.844032171429575,-88.38252114013463,66.36765267376147,52.01464141929243,48.67754135428433,9555.050408435765,9689.4931640625,9823.935919689235,2.7750214247608187,4.0820826140803375,9080.49309515823,9656.9443359375,10233.39557671677,11.938584726724695,13.285022915543262,9185.40059037257,9711.069266183036,10236.737941993502,10.826174984478957,10.822396212443858,42.191939205153155,31.64914265529461,234.93617325474577,260.5731186184776,233.33360968364502,0.6800896424651108,0.13620210327578824,0.07293700254679963,-99.2265533115642,-10.844032171429575,-88.38252114013463,-99.2265533115642,-10.844032171429575,-88.38252114013463,-99.2265533115642,-10.844032171429575,-88.38252114013463,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016-07-05,97702100,-123.439453125,0,9721.7666015625,9578.66713169643,9724.6328125,9703.144230484784,9690.519340603476,9738.354495776139,-93.16902707763984,-3.829204750004166,-89.33982232763567,54.29057062224901,48.86999997378306,47.107539361117794,9641.334792007674,9721.7666015625,9802.198411117326,1.6546747695403197,2.7750214247608187,9256.848341144922,9578.66713169643,9900.485922247937,6.7194900110181015,11.938584726724695,9209.778866701807,9724.6328125,10239.486758298193,10.588655751328776,10.826174984478957,45.0562584613038,39.90392754726053,192.57073008649718,238.75407935155226,224.36976925981324,0.3318972480215419,0.04946690080031927,0.08126124342181822,-93.16902707763984,-3.829204750004166,-89.33982232763567,-93.16902707763984,-3.829204750004166,-89.33982232763567,-93.16902707763984,-3.829204750004166,-89.33982232763567,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1
2016-07-06,134692400,-76.310546875,0,9672.606770833334,9575.16001674107,9719.33998325893,9617.877291023642,9651.042093343232,9710.92194321432,-101.43948280017503,-9.679728378031484,-91.75975442214354,31.588998616523533,41.21610472750811,43.16054565615959,9467.196531258842,9672.606770833334,9878.017010407826,4.247257113643528,1.6546747695403197,9251.948089421954,9575.16001674107,9898.371944060187,6.7510501496375515,6.7194900110181015,9198.259874455109,9719.33998325893,10240.42009206275,10.72254103059168,10.588655751328776,40.69324476663126,42.64714747769607,195.79715339099812,233.53921087275907,222.78978574125517,-0.25920322356242453,-0.13724297897468357,0.05571321166307442,-101.43948280017503,-9.679728378031484,-91.75975442214354,-101.43948280017503,-9.679728378031484,-91.75975442214354,-101.43948280017503,-9.679728378031484,-91.75975442214354,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
2016-07-07,91497000,-18.689453125,0,9538.319986979166,9590.102818080357,9706.68212890625,9495.568528324322,9581.596511413674,9665.900319535745,-119.47490672822823,-22.172121844867746,-97.30278488336049,20.167312322807184,35.37906400605797,39.90899234283587,9263.997012873555,9538.319986979166,9812.642961084777,5.752018688408263,4.247257113643528,9319.575345835085,9590.102818080357,9860.63029032563,5.641805460839127,6.7510501496375515,9161.74519026526,9706.68212890625,10251.61906754724,11.22807837743409,10.72254103059168,28.775077672096362,38.17486030001047,206.73163090649874,232.8336930248649,223.2048428981298,-0.5930315036296135,-0.029994335391190896,-0.004955419759385685,-119.47490672822823,-22.172121844867746,-97.30278488336049,-119.47490672822823,-22.172121844867746,-97.30278488336049,-119.47490672822823,-22.172121844867746,-97.30278488336049,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2016-07-08,97029700,237.4599609375,1,9441.550130208334,9586.03138950893,9691.497837611607,9457.174400880911,9540.89245191963,9632.950980055979,-128.61242164147916,-25.04770940649493,-103.56471223498423,30.87667618945362,38.29159350775642,41.270127119784526,9307.515288044759,9441.550130208334,9575.58497237191,2.8392550018821496,5.752018688408263,9306.326394406351,9586.03138950893,9865.736384611508,5.835678681559314,5.641805460839127,9127.498555635266,9691.497837611607,10255.497119587948,11.639052939526513,11.22807837743409,20.1865979304005,29.88497345637604,182.70455081266581,218.80750696774135,216.87952487862054,-0.5442364048959939,-0.004239494253813696,-0.02481350997026222,-128.61242164147916,-25.04770940649493,-103.56471223498423,-128.61242164147916,-25.04770940649493,-103.56471223498423,-128.61242164147916,-25.04770940649493,-103.56471223498423,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2016-07-11,80795500,88.6103515625,1,9473.900065104166,9588.51576450893,9667.757882254464,9543.417278565455,9563.084378002222,9632.512203548515,-117.48344784042274,-11.1349884843508,-106.34845935607194,64.22531272449693,50.37909661005743,47.23313857213212,9250.508429013664,9473.900065104166,9697.291701194668,4.715938199798734,2.8392550018821496,9307.61631949023,9588.51576450893,9869.41520952763,5.859080840403379,5.835678681559314,9123.676774690899,9667.757882254464,10211.838989818028,11.255579922253665,11.639052939526513,23.05770645292324,24.00646068514003,210.75973960427723,225.6735941419926,220.45028147211193,-0.10408588254326641,0.010098869982780112,-0.009097466577011307,-117.48344784042274,-11.1349884843508,-106.34845935607194,-117.48344784042274,-11.1349884843508,-106.34845935607194,-117.48344784042274,-11.1349884843508,-106.34845935607194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016-07-12,101659000,113.669921875,1,9627.283528645834,9610.418666294643,9654.748604910714,9688.413717407728,9630.665822564166,9659.298597242047,-91.17176240836307,12.141357558167115,-103.31311996653018,78.94627381065382,59.353823154505235,52.275092019762816,9288.722963116397,9627.283528645834,9965.84409417527,7.033356076447835,4.715938199798734,9284.130307199612,9610.418666294643,9936.707025389675,6.790304781192929,5.859080840403379,9136.453666881262,9654.748604910714,10173.043542940166,10.736580707359503,11.255579922253665,36.6707344483909,26.638346277238213,211.23989150701814,223.7488228806365,219.8609896035682,0.33606802813781145,-0.05020974909897356,0.011755722568363363,-91.17176240836307,12.141357558167115,-103.31311996653018,-91.17176240836307,12.141357558167115,-103.31311996653018,-91.17176240836307,12.141357558167115,-103.31311996653018,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016-07-13,96306000,-11.2802734375,0,9809.046875,9637.26869419643,9647.106515066964,9826.242014953863,9714.016945048124,9699.934825943106,-59.09516719910425,35.374362213940756,-94.46952941304501,84.91658347679122,64.19835569018902,55.22943161801598,9533.83682065005,9809.046875,10084.25692934995,5.611351599335672,7.033356076447835,9238.070776016119,9637.26869419643,10036.46661237674,8.28446172556563,6.790304781192929,9150.906317247573,9647.106515066964,10143.306712886355,10.28702641656169,10.736580707359503,52.802522486916956,37.510321129410364,200.8532870463454,217.51043077268847,217.0194959265276,0.6909049053877019,-0.07513546694667946,0.05685033908183044,-59.09516719910425,35.374362213940756,-94.46952941304501,-59.09516719910425,35.374362213940756,-94.46952941304501,-59.09516719910425,35.374362213940756,-94.46952941304501,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016-07-14,100410000,9.8095703125,1,9909.396809895834,9668.9287109375,9623.797921316964,9878.475987945681,9768.190199020468,9730.70484394236,-35.95170706351382,46.81425787962495,-82.76596494313877,76.59774700119225,61.99726008634236,54.30509946930729,9798.537055691844,9909.396809895834,10020.256564099824,2.2374672511505787,5.611351599335672,9219.922688596578,9668.9287109375,10117.934733278422,9.28760643013131,8.28446172556563,9222.881441594962,9623.797921316964,10024.714401038966,8.3317726120155,10.28702641656169,70.39016046934579,53.28780580155121,161.3888450100636,198.2175065105187,207.40810057016847,0.16232904635902584,-0.075874758102598,0.0009051357076649638,-35.95170706351382,46.81425787962495,-82.76596494313877,-35.95170706351382,46.81425787962495,-82.76596494313877,-35.95170706351382,46.81425787962495,-82.76596494313877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-15,89992500,35.720703125,1,9987.693359375,9745.455775669643,9660.307896205357,9973.387896316592,9843.217600437227,9775.717505375045,-6.433832446584347,61.06570599724354,-67.49953844382789,85.42879899684868,67.37891612556359,57.46683559426828,9870.48951946598,9987.693359375,10104.89719928402,2.3469651238142135,2.2374672511505787,9236.826779171897,9745.455775669643,10254.084772167389,10.438280326869501,9.28760643013131,9201.41210353645,9660.307896205357,10119.203688874264,9.50064527134099,8.3317726120155,83.85532862479796,69.01600386035356,167.3093602150424,195.49363281258746,205.38969271694214,0.024344156739367392,0.06465690562684658,-0.04755375335626627,-6.433832446584347,61.06570599724354,-67.49953844382789,-6.433832446584347,61.06570599724354,-67.49953844382789,-6.433832446584347,61.06570599724354,-67.49953844382789,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016-07-18,70742900,-15.900390625,0,10021.970052083334,9844.547293526786,9717.32505580357,10020.144143470796,9899.13829798417,9814.54189007504,16.65439335310657,67.32314543754757,-50.668752084440996,84.93978975306568,67.26588383553619,57.42331541373919,9892.903735621447,10021.970052083334,10151.036368545221,2.575667574162375,2.3469651238142135,9398.104901562998,9844.547293526786,10290.989685490575,9.06984097191231,10.438280326869501,9269.00602612001,9717.32505580357,10165.64408548713,9.227210721242802,9.50064527134099,93.22462562070727,82.49003823828367,148.77297191419493,183.5231417411464,198.697585759482,0.008952775710961864,0.20746377368661842,0.07688402741832619,16.65439335310657,67.32314543754757,-50.668752084440996,16.65439335310657,67.32314543754757,-50.668752084440996,16.65439335310657,67.32314543754757,-50.668752084440996,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016-07-19,69292500,-57.7099609375,0,10066.110026041666,9936.597237723214,9761.31431361607,10041.637013141648,9940.136194191251,9847.686955773366,34.25288424413884,67.93730906286387,-33.68442481872503,83.01919319342933,66.91303423458221,57.29740933871713,10061.743324714485,10066.110026041666,10070.476727368847,0.08676045296313475,2.575667574162375,9638.04610431259,9936.597237723214,10235.148371133837,6.0091221626092715,9.06984097191231,9306.803317371154,9761.31431361607,10215.825309860988,9.312495871809372,9.227210721242802,92.89383918340576,89.99126447630367,148.66863492196327,178.51411591205402,195.10918398648326,0.19382373759813373,0.2728714540129582,0.12224404961991017,34.25288424413884,67.93730906286387,-33.68442481872503,34.25288424413884,67.93730906286387,-33.68442481872503,34.25288424413884,67.93730906286387,-33.68442481872503,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
