Date,open,high,low,close,adj_close,volume,direction_num,direction,rsi_3,rsi_7,rsi_14,BBB_3_2.0,BBP_3_2.0,BBB_7_2.0,BBP_7_2.0,BBB_14_2.0,BBP_14_2.0,STOCHk_14_3_3,STOCHd_14_3_3,atr_3,atr_7,atr_14,cmf_3,cmf_7,cmf_14,ADX_3,DMP_3,DMN_3,ADX_7,DMP_7,DMN_7,ADX_14,DMP_14,DMN_14,pos_sma_3,pos_sma_7,pos_sma_14,pos_ema_3,pos_ema_7,pos_ema_14,pos_BBL_3_2.0,pos_BBM_3_2.0,pos_BBU_3_2.0,pos_BBL_7_2.0,pos_BBM_7_2.0,pos_BBU_7_2.0,pos_BBL_14_2.0,pos_BBM_14_2.0,pos_BBU_14_2.0
2013-10-10,8563.3896484375,8694.169921875,8547.7197265625,8685.76953125,8685.76953125,105327700,122.3798828125,1,12.334115610135893,34.01553662784735,48.19984685804745,1.4300762379386056,1.2760705599670508,2.3799245053999316,1.9347503803528965,2.32865240476851,1.785915802419057,19.471772565989372,29.08824212920369,88.7176966961386,86.54307105654003,88.28310658574864,-0.16200330491602694,0.23543825827859766,0.02554055879470945,50.92496013781238,-23.32092755721486,74.24588769502724,50.92496013781238,-23.32092755721486,74.24588769502724,50.92496013781238,-23.32092755721486,74.24588769502724,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1
2013-10-11,8705.0302734375,8729.330078125,8695.759765625,8724.830078125,8724.830078125,92376100,19.7998046875,1,73.29326685068038,62.10505043531237,60.45360682673573,3.36634815724009,1.4300762379386056,2.7451106698365106,2.3799245053999316,2.2968378272994316,2.32865240476851,38.22183591180853,28.442153171294326,118.30496185992574,99.53398836096288,94.65427698587375,-0.034154082375090794,0.30372051116167437,0.13520330799729427,54.67710310633447,-15.655027670954212,70.33213077728868,54.67710310633447,-15.655027670954212,70.33213077728868,54.67710310633447,-15.655027670954212,70.33213077728868,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-10-14,8688.4501953125,8727.580078125,8675.9501953125,8723.8095703125,8723.8095703125,64137200,35.359375,1,78.4790021439417,66.00543314585929,62.65168153870985,4.180768655587728,3.36634815724009,3.087694775089039,2.7451106698365106,2.503443363324039,2.2968378272994316,65.09277032235187,40.928792933383264,93.3901568649505,91.53778243439675,91.00472483509705,0.45297896397563286,0.2824099516270813,0.3362550732183378,60.10965642946212,-8.17797947826125,68.28763590772337,60.10965642946212,-8.17797947826125,68.28763590772337,60.10965642946212,-8.17797947826125,68.28763590772337,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-10-15,8757.1298828125,8820.98046875,8757.08984375,8804.4404296875,8804.4404296875,93813600,47.310546875,1,77.88632244846298,65.79900447505196,62.553855976236385,0.8346493966729155,4.180768655587728,3.5353603832741927,3.087694775089039,2.712272401364046,2.503443363324039,94.4412917638836,65.91863266601467,79.47006551413367,85.83665391698294,88.19223611919725,0.8234939990532442,0.3734126030198895,0.41798748335755087,63.599512040267655,-3.750499093964578,67.35001113423223,63.599512040267655,-3.750499093964578,67.35001113423223,63.599512040267655,-3.750499093964578,67.35001113423223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2013-10-16,8792.990234375,8861.2802734375,8781.0,8846.0,8846.0,92338900,53.009765625,1,88.33076387078387,73.45230674329112,66.94543503816803,1.7264951731697662,0.8346493966729155,4.4801063277749416,3.5353603832741927,3.3270836858073873,2.712272401364046,96.94272670364414,85.49226292995986,85.37034315525578,87.45583170562824,88.83356914193315,0.6696066905261364,0.3699915483071252,0.40993429055193176,72.04103998132086,3.752823077670911,68.28821690364995,72.04103998132086,3.752823077670911,68.28821690364995,72.04103998132086,3.752823077670911,68.28821690364995,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-10-17,8817.1103515625,8829.7900390625,8765.4697265625,8811.98046875,8811.98046875,95192800,-5.1298828125,0,91.4521218931344,76.6009591767203,68.96570728583124,2.3080228143592465,1.7264951731697662,5.150475086768541,4.4801063277749416,4.046570664421984,3.3270836858073873,96.19803081065209,95.86068309272662,83.67365324933719,86.43075195303848,88.22261944875936,0.6280638172317463,0.3576582012215181,0.41389496542841425,81.14908554432441,10.288694912539555,70.86039063178485,81.14908554432441,10.288694912539555,70.86039063178485,81.14908554432441,10.288694912539555,70.86039063178485,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-10-18,8849.76953125,8865.099609375,8804.8095703125,8865.099609375,8865.099609375,166471900,15.330078125,1,68.84198948166676,68.80737890297736,65.43986557819025,0.8197961628435145,2.3080228143592465,4.6864307395061955,5.150475086768541,4.40182950261752,4.046570664421984,92.54411112793976,95.22828954741199,82.62585997872479,85.58782645081871,87.67316616224083,0.5150457422705809,0.5224660092826157,0.43375112491049467,84.64643401340982,11.028834705299971,73.61759930810985,84.64643401340982,11.028834705299971,73.61759930810985,84.64643401340982,11.028834705299971,73.61759930810985,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-10-21,8828.4697265625,8876.1396484375,8827.23046875,8867.2197265625,8867.2197265625,74873400,38.75,1,80.26799634372641,73.6846932459792,68.17573518216767,0.9939608525311014,0.8197961628435145,2.8965458198091074,4.6864307395061955,4.926208016712902,4.40182950261752,94.20796328411022,94.31670174090068,75.1805863399832,81.97385682391602,85.71722851225934,0.7517918700260974,0.7426139669476652,0.5173438837807557,90.65931444202761,13.633372107134207,77.0259423348934,90.65931444202761,13.633372107134207,77.0259423348934,90.65931444202761,13.633372107134207,77.0259423348934,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1
2013-10-22,8853.8701171875,8987.6298828125,8849.16015625,8947.4599609375,8947.4599609375,100450700,93.58984375,1,80.69189734815527,73.87490718325897,68.28365386352891,1.1552754349725598,0.9939608525311014,2.5592796037901695,2.8965458198091074,5.167302380840869,4.926208016712902,94.8091639011236,93.85374610439119,66.42345078915547,77.25033151871374,83.08808216763366,0.7622080854319536,0.7086540365205135,0.5198044273665697,94.50623222365721,13.984231911011051,80.52200031264616,94.50623222365721,13.984231911011051,80.52200031264616,94.50623222365721,13.984231911011051,80.52200031264616,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-10-23,8906.91015625,8932.91015625,8897.5,8919.8603515625,8919.8603515625,79944200,12.9501953125,1,91.30108274650999,80.19571049179588,72.13501364034646,1.7242315626954696,1.1552754349725598,2.8866842981256124,2.5592796037901695,5.8562599299743585,5.167302380840869,96.5420514337517,95.18639287299517,90.43887604693698,85.99595938211178,87.04391391012412,0.7495825148762301,0.6633109877138511,0.48536773177993703,102.84413542466427,17.857708089614476,84.9864273350498,102.84413542466427,17.857708089614476,84.9864273350498,102.84413542466427,17.857708089614476,84.9864273350498,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-10-24,8968.5,8987.0400390625,8950.8095703125,8980.6298828125,8980.6298828125,76689900,12.1298828125,1,71.13477436794273,73.09860799515882,69.02999498674895,1.4940409189784056,1.7242315626954696,2.2001194423924106,2.8866842981256124,6.105053212776536,5.8562599299743585,92.00602718096422,94.4524141719465,76.94590434379133,80.84795960431009,84.39506012636525,0.433866964883353,0.6003965114125841,0.496844181809331,106.00298948756608,16.813249722013026,89.18973976555306,106.00298948756608,16.813249722013026,89.18973976555306,106.00298948756608,16.813249722013026,89.18973976555306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2013-10-25,8952.7802734375,9010.650390625,8944.1396484375,8985.740234375,8985.740234375,71222700,32.9599609375,1,83.31006491201906,78.0813974838065,71.89825799559257,1.1104210532348944,1.4940409189784056,2.49671831914992,2.2001194423924106,6.428321197554664,6.105053212776536,92.30674703866823,93.61827521779473,73.69049872919422,78.89534930369437,83.16539065305345,0.43854140931870084,0.6216706947868299,0.5043834166646818,112.11757576775926,18.34226880176496,93.7753069659943,112.11757576775926,18.34226880176496,93.7753069659943,112.11757576775926,18.34226880176496,93.7753069659943,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-10-28,9013.0498046875,9017.9501953125,8950.2099609375,8978.650390625,8978.650390625,61426900,-34.3994140625,0,84.15320910858027,78.47259947709293,72.13199803017187,1.3355997407727884,1.1104210532348944,2.7182861041846325,2.49671831914992,6.409641264337014,6.428321197554664,93.40179670290951,92.57152364084732,71.29724654862947,77.1261197156666,81.9757729055139,0.388163879076356,0.5822814434443588,0.47538934215624185,116.03817624562726,17.81029542370635,98.2278808219209,116.03817624562726,17.81029542370635,98.2278808219209,116.03817624562726,17.81029542370635,98.2278808219209,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-10-29,8965.75,9022.2099609375,8965.75,9022.0400390625,9022.0400390625,76418300,56.2900390625,1,76.1478303225184,76.26931428637316,71.24660800734308,0.13302680356106583,1.3355997407727884,2.1686714888520107,2.7182861041846325,5.879261541851071,6.409641264337014,95.45832273323651,93.72228882493808,70.11157582408632,75.78527895271422,80.9589487247629,0.27504800538113244,0.5305237903776918,0.5265260591904032,117.22192781665763,15.19523759578938,102.02669022086825,117.22192781665763,15.19523759578938,102.02669022086825,117.22192781665763,15.19523759578938,102.02669022086825,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
2013-10-30,9030.3095703125,9070.169921875,8996.25,9010.26953125,9010.26953125,69972000,-20.0400390625,0,87.26714093640061,80.23216749502117,73.39862133902598,0.8450774832368615,0.13302680356106583,2.1089999238532857,2.1686714888520107,4.725423045203178,5.879261541851071,95.91491722251557,94.92501221955388,65.56103752855755,73.02451923625505,79.2090210256727,0.4017063219329602,0.4515294502548062,0.6166954431149743,120.27478857738788,14.598478685215696,105.67630989217218,120.27478857738788,14.598478685215696,105.67630989217218,120.27478857738788,14.598478685215696,105.67630989217218,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-10-31,8985.48046875,9037.41015625,8976.3701171875,9033.919921875,9033.919921875,82807700,48.439453125,1,73.35268270120838,76.2046711982022,71.8280994290452,0.8139423498007993,0.8450774832368615,1.4447801010090553,2.1089999238532857,4.378883875347168,4.725423045203178,92.44367427800614,94.60563807791942,68.34733231070503,73.1524338989329,78.83122822919609,0.10913717730418868,0.2859330625188199,0.5221767699027725,120.35702030428547,11.744568329690622,108.61245197459485,120.35702030428547,11.744568329690622,108.61245197459485,120.35702030428547,11.744568329690622,108.61245197459485,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1
2013-11-01,9032.2900390625,9048.099609375,8992.900390625,9007.830078125,9007.830078125,54233900,-24.4599609375,0,82.00189708656079,78.70993529277763,73.07474698973614,0.4280728925772227,0.8139423498007993,1.5523045215816256,1.4447801010090553,4.120144937914846,4.378883875347168,91.85804599381076,93.40554583144417,65.91156789463669,71.42209177944248,77.5604290030035,0.4618966103337752,0.355777780614169,0.5310704808340458,120.93649774354526,9.859236615160327,111.07726112838493,120.93649774354526,9.859236615160327,111.07726112838493,120.93649774354526,9.859236615160327,111.07726112838493,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-11-04,9035.91015625,9053.9296875,9019.3095703125,9037.23046875,9037.23046875,60965300,1.3203125,1,53.348771179411095,69.31737747894631,69.42501183775323,0.5219325896160486,0.4280728925772227,0.8863061714204882,1.5523045215816256,3.485496211466003,4.120144937914846,85.23272023270948,89.8448135015088,62.34078484642446,69.10453848952213,75.96319969921754,0.024204947497716355,0.2811597594216747,0.4688500519574324,117.93106948093009,5.483046682036118,112.44802279889397,117.93106948093009,5.483046682036118,112.44802279889397,117.93106948093009,5.483046682036118,112.44802279889397,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-11-05,9036.1796875,9041.9697265625,8962.419921875,9009.1103515625,9009.1103515625,87089500,-27.0693359375,0,70.67136295600336,73.47825414426096,71.17232198339642,0.5826874142332396,0.5219325896160486,0.9235866153853594,0.8863061714204882,3.2638603928533683,3.485496211466003,86.69412824575979,87.92829815742668,56.92705968928298,65.8181200445904,73.83008610463058,0.25550905500531185,0.19106302098682673,0.4450425831445467,116.577775712718,3.3038023310592024,113.27397338165879,116.577775712718,3.3038023310592024,113.27397338165879,116.577775712718,3.3038023310592024,113.27397338165879,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-11-06,9030.4697265625,9065.9599609375,9021.83984375,9040.8701171875,9040.8701171875,68900500,10.400390625,1,46.10823886960478,63.82074649790775,67.21571225044637,0.6018052381691281,0.5826874142332396,0.8089677556372323,0.9235866153853594,3.044149547190048,3.2638603928533683,83.07951170752112,85.00212006199679,64.46797468868864,67.77978927929178,74.2386374319784,-0.03758684845696884,0.17937239800581423,0.4107437453982741,111.94578092536722,-1.062553965033274,113.00833489040049,111.94578092536722,-1.062553965033274,113.00833489040049,111.94578092536722,-1.062553965033274,113.00833489040049,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-11-07,9038.4697265625,9193.98046875,9026.08984375,9081.0302734375,9081.0302734375,143223900,42.560546875,1,66.08089836374937,69.16154083578019,69.2920936672041,0.6287169432354534,0.6018052381691281,0.586949995466564,0.8089677556372323,2.520363515915455,3.044149547190048,86.03626941233604,85.26996978853897,61.92851958412576,66.21833500725009,72.99656399933708,0.036091934340548894,0.1774613994799075,0.3743832075584791,109.57453234211243,-2.747042038630454,112.32157438074289,109.57453234211243,-2.747042038630454,112.32157438074289,109.57453234211243,-2.747042038630454,112.32157438074289,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-11-08,9036.58984375,9079.0498046875,8986.490234375,9078.2802734375,9078.2802734375,86783000,41.6904296875,1,80.0821212674374,74.67642259023287,71.73027371178932,1.301589714354593,0.6287169432354534,1.0708336344555516,0.586949995466564,2.3448226098340474,2.520363515915455,79.37388532346729,82.82988881444149,97.24922138941717,80.74294786335723,79.77471121367014,-0.14640999543454872,-0.06460907140588334,0.18736678953083977,109.67166306928266,-2.119929049168178,111.79159211845084,109.67166306928266,-2.119929049168178,111.79159211845084,109.67166306928266,-2.119929049168178,111.79159211845084,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1
2013-11-11,9081.580078125,9124.240234375,9064.6103515625,9107.8603515625,9107.8603515625,66640400,26.2802734375,1,76.82486453278341,73.62458071003886,71.31272745417601,0.8081387909145609,1.301589714354593,1.2027640201730418,1.0708336344555516,1.9349350151019287,2.3448226098340474,74.86904022991409,80.0930649885725,96.34616061377812,82.7139608918062,80.82937748858657,0.08828863894890278,0.15774664369679434,0.21910023423130237,108.27856990031796,-2.8104177745063055,111.08898767482427,108.27856990031796,-2.8104177745063055,111.08898767482427,108.27856990031796,-2.8104177745063055,111.08898767482427,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-11-12,9102.990234375,9124.240234375,9073.9296875,9076.48046875,9076.48046875,96960600,-26.509765625,0,86.0075290514473,77.5863792351528,73.12491546451429,0.5872255191438082,0.8081387909145609,1.565562997709989,1.2027640201730418,2.0723896846424843,1.9349350151019287,68.86705072028946,74.36999209122361,84.10740134668542,79.41623545190531,79.3151278688661,0.22208953329067913,0.08596822132337713,0.21474385904843818,108.31283567363425,-2.2209216009520247,110.53375727458628,108.31283567363425,-2.2209216009520247,110.53375727458628,108.31283567363425,-2.2209216009520247,110.53375727458628,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-11-13,9056.7099609375,9074.5595703125,8981.08984375,9054.830078125,9054.830078125,92469400,-1.8798828125,0,52.74895821383752,65.42375543860392,68.20278853521484,0.6332703856413489,0.5872255191438082,1.3754156050468953,1.565562997709989,1.7432785668196693,2.0723896846424843,63.45626886012812,69.06411993677723,72.84178318945695,75.25827994091883,77.24337208358996,0.11278874011836693,-0.021973249500819865,0.11341204267885982,104.60210925260253,-4.745318417587015,109.34742767018955,104.60210925260253,-4.745318417587015,109.34742767018955,104.60210925260253,-4.745318417587015,109.34742767018955,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1
2013-11-14,9137.48046875,9151.349609375,9101.2900390625,9149.66015625,9149.66015625,108722300,12.1796875,1,37.672551974460184,58.09332867346183,64.95420665915924,0.9590881625262396,0.6332703856413489,1.3139286615266352,1.3754156050468953,1.637445537934902,1.7432785668196693,56.07565076700391,62.799656782473825,80.3580637929713,78.13432923507328,78.5396044347621,-0.014319428892495505,0.05897403834203952,0.1152798488808855,98.77570144549827,-8.457380979753026,107.2330824252513,98.77570144549827,-8.457380979753026,107.2330824252513,98.77570144549827,-8.457380979753026,107.2330824252513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-15,9157.599609375,9188.4697265625,9133.509765625,9168.6904296875,9168.6904296875,96783900,11.0908203125,1,78.34218374154558,73.35130411840045,71.38362106269473,1.7847469387106303,0.9590881625262396,1.4594126726956114,1.3139286615266352,1.9470600728892653,1.637445537934902,59.69775793834069,59.74322585515758,85.74521961198086,80.7607866657771,79.8238849215648,0.22702441328409922,0.18699279930160292,0.18374521591559254,100.64999556163457,-5.266469490893385,105.91646505252795,100.64999556163457,-5.266469490893385,105.91646505252795,100.64999556163457,-5.266469490893385,105.91646505252795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-11-18,9154.23046875,9253.6796875,9140.509765625,9225.4296875,9225.4296875,88832800,71.19921875,1,81.89778323225644,75.44449274138543,72.47492963000035,2.1830959313436997,1.7847469387106303,1.7125369452008696,1.4594126726956114,2.1720261458520596,1.9470600728892653,71.733884061756,62.50243092236687,75.48346672048724,77.07495441888037,78.04789035127445,0.610580689494772,0.23235336489168018,0.20930981451339156,102.48953560705013,-2.7415435563822683,105.2310791634324,102.48953560705013,-2.7415435563822683,105.2310791634324,102.48953560705013,-2.7415435563822683,105.2310791634324,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-11-19,9197.4697265625,9217.3603515625,9179.25,9193.2900390625,9193.2900390625,77178300,-4.1796875,0,89.56177170328476,80.71390443722309,75.47767087280367,1.4021776088541935,2.1830959313436997,2.476399776763634,1.7125369452008696,2.7812245953995296,2.1720261458520596,87.0660084268848,72.83255014232718,88.04561843865815,82.23137834118317,80.55660688868342,0.5877186714822109,0.3996622265845069,0.18101844263000139,107.28900737004551,1.6463425652904817,105.64266480475503,107.28900737004551,1.6463425652904817,105.64266480475503,107.28900737004551,1.6463425652904817,105.64266480475503,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-11-20,9175.6396484375,9236.7802734375,9162.83984375,9202.0703125,9202.0703125,68359100,26.4306640625,1,65.86751493266313,70.68922078979885,70.76822379231866,1.0105384294054676,1.4021776088541935,2.5290521169186904,2.476399776763634,2.9366503162959354,2.7812245953995296,86.21507996434816,81.67165748432966,74.0903081257721,77.08113679244272,78.10111264663459,0.19517934144517535,0.23743162447747684,0.1990223655986834,107.26276392016916,1.2960792923313136,105.96668462783785,107.26276392016916,1.2960792923313136,105.96668462783785,107.26276392016916,1.2960792923313136,105.96668462783785,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1
2013-11-21,9127.8896484375,9210.669921875,9117.08984375,9196.080078125,9196.080078125,78794900,68.1904296875,1,69.20596712672109,71.8053209835225,71.2951601460263,0.5892724128884618,1.0105384294054676,2.6131036134917816,2.5290521169186904,3.099403043592877,2.9366503162959354,83.94914780664989,85.74341206596095,74.04034864634806,76.63246434887947,77.80392100669641,0.12096159948561146,0.19570639545917198,0.14365468073266738,106.72025580579066,0.6028569423622372,106.11739886342842,106.72025580579066,0.6028569423622372,106.11739886342842,106.72025580579066,0.6028569423622372,106.11739886342842,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1
2013-11-22,9210.6904296875,9230.16015625,9168.919921875,9219.0400390625,9219.0400390625,72242000,8.349609375,1,62.90918924453473,69.69305839774577,70.36326002785552,0.1593117977614543,0.5892724128884618,2.2727588782944403,2.6131036134917816,3.0348431880399245,3.099403043592877,80.59022073204805,83.58481616768204,80.5535918058987,79.0535520311824,78.93078937228952,0.16980238414109147,0.4328191475723727,0.20553043932426182,104.60117513007208,-1.2129789866850729,105.81415411675715,104.60117513007208,-1.2129789866850729,105.81415411675715,104.60117513007208,-1.2129789866850729,105.81415411675715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2013-11-25,9258.2197265625,9323.4404296875,9252.73046875,9299.9501953125,9299.9501953125,69939100,41.73046875,1,75.64798401344734,73.21625371768906,71.88041597217608,0.42252161807327276,0.1593117977614543,1.0770339198524626,2.2727588782944403,3.0783819964616583,3.0348431880399245,83.53718915898297,82.69218589922697,74.11580599559913,76.5087923660135,77.66717830105455,0.47590229254316,0.4350672228432756,0.23921893818972095,103.58045438906629,-1.7869597821526924,105.36741417121898,103.58045438906629,-1.7869597821526924,105.36741417121898,103.58045438906629,-1.7869597821526924,105.36741417121898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-26,9297.650390625,9316.6201171875,9287.2998046875,9290.0703125,9290.0703125,85105700,-7.580078125,0,91.35058896063923,81.87764861614993,76.4546777097281,1.9289302267922321,0.42252161807327276,1.6797866240556083,1.0770339198524626,3.2641328884894194,3.0783819964616583,87.15649151914393,83.76130047005832,84.21066753873275,80.49330640301157,79.57669346705065,0.5598009641869411,0.3245141209811902,0.24944367532942532,108.05471180692257,2.149838108562861,105.90487369835971,108.05471180692257,2.149838108562861,105.90487369835971,108.05471180692257,2.149838108562861,105.90487369835971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2013-11-27,9308.9599609375,9363.48046875,9295.5595703125,9351.1298828125,9351.1298828125,59073000,42.169921875,1,81.70109230581473,78.2717214846208,74.85343454723272,1.5551387302308048,1.9289302267922321,1.785221912492206,1.6797866240556083,3.330120710046666,3.2641328884894194,90.49938307796715,87.06435458536468,65.91388252582183,73.18287870258135,75.98695196940416,0.0020013505670795984,0.15363093382821763,0.19782051994187802,109.54065261584765,2.9086231339903463,106.6320294818573,109.54065261584765,2.9086231339903463,106.6320294818573,109.54065261584765,2.9086231339903463,106.6320294818573,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-11-28,9359.5,9399.6298828125,9358.76953125,9387.3701171875,9387.3701171875,54326200,27.8701171875,1,90.75455100463982,83.50846592921219,77.92985100007839,1.1493052151730683,1.5551387302308048,2.516480915230958,1.785221912492206,3.728670719479766,3.330120710046666,93.38711902105224,90.34766453938778,68.41264043388122,73.21534692364116,75.80289513230387,-0.037184436293704826,0.14908519758442446,0.28818088055029084,114.32737364359855,6.156275329392997,108.17109831420555,114.32737364359855,6.156275329392997,108.17109831420555,114.32737364359855,6.156275329392997,108.17109831420555,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013-11-29,9378.5498046875,9424.6201171875,9376.580078125,9405.2998046875,9405.2998046875,65826300,26.75,1,93.58165113433857,85.86705728910604,79.53049833352075,1.7190003125277074,1.1493052151730683,2.9998034136448988,2.516480915230958,4.094520471128516,3.728670719479766,94.69787967457528,92.86146059119822,61.775093622587484,69.68458307740671,73.85268833713931,-0.04889845993612474,0.24224187260966165,0.23953541968428843,119.66573646570032,9.195710521195807,110.47002594450451,119.66573646570032,9.195710521195807,110.47002594450451,119.66573646570032,9.195710521195807,110.47002594450451,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-12-02,9412.9501953125,9424.830078125,9384.1201171875,9401.9599609375,9401.9599609375,74603100,-10.990234375,0,94.76876058314689,86.94477385422293,80.29204810089128,0.9607220462295729,1.7190003125277074,3.185136798514359,2.9998034136448988,4.434004082672174,4.094520471128516,96.49498700193566,94.85999523252106,57.196742102558325,66.59250536099147,72.00892767466507,0.40281709355455897,0.2614332340903544,0.22432412273340485,123.91479082528713,10.755811904626086,113.15897892066104,123.91479082528713,10.755811904626086,113.15897892066104,123.91479082528713,10.755811904626086,113.15897892066104,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013-12-03,9398.1904296875,9404.169921875,9223.1298828125,9223.400390625,9223.400390625,116913000,-174.7900390625,0,90.111889382097,85.52742237263857,79.69724606389661,0.33135055551908094,0.9607220462295729,2.7627530286841315,3.185136798514359,4.399615363757221,4.434004082672174,95.85361775917909,95.68216147856333,51.70114838087221,62.8949990147784,69.773287193439,0.13035449136162625,0.1318430888541053,0.30024564500217615,125.56526136826506,9.92502595808321,115.64023541018184,125.56526136826506,9.92502595808321,115.64023541018184,125.56526136826506,9.92502595808321,115.64023541018184,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2013-12-04,9246.8896484375,9253.1298828125,9069.8203125,9140.6298828125,9140.6298828125,94986600,-106.259765625,0,18.238558306092504,42.407374334028766,55.86821540179564,3.637671196273644,0.33135055551908094,2.7143539933824488,2.7627530286841315,3.7303272070742137,4.399615363757221,76.07732900418951,89.47531125510142,94.81411194141481,79.77286187873862,77.72091232694336,-0.43872450993261924,-0.18855223825832287,0.14144250760197155,111.18335363349433,-3.565505421350025,114.74885905484436,111.18335363349433,-3.565505421350025,114.74885905484436,111.18335363349433,-3.565505421350025,114.74885905484436,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2013-12-05,9110.5302734375,9172.16015625,9078.0,9084.9501953125,9084.9501953125,77772300,-25.580078125,0,11.732094900064109,33.3219775782786,48.61238444486841,4.712976780963135,3.637671196273644,4.030941362398517,2.7143539933824488,3.7689939318722123,3.7303272070742137,50.84460877544293,74.25851851293717,124.31259806510987,94.56382022641881,85.2629593259117,-0.51442737102392,-0.2618066495019531,0.03169825694915028,92.04565488607113,-18.16256333501859,110.20821822108972,92.04565488607113,-18.16256333501859,110.20821822108972,92.04565488607113,-18.16256333501859,110.20821822108972,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
2013-12-06,9126.150390625,9195.75,9084.1201171875,9172.41015625,9172.41015625,81326800,46.259765625,1,8.626727476407646,28.525676610908842,44.43193094067568,2.486719399918612,4.712976780963135,5.342706101964772,4.030941362398517,4.15130789436865,3.7689939318722123,20.649863519175835,49.190600432936094,114.2617841267399,94.50615394407328,85.89847339191799,-0.7058253211498913,-0.260314207586544,-0.05392374415533019,71.56109356103843,-30.917699728041043,102.47879328907948,71.56109356103843,-30.917699728041043,102.47879328907948,71.56109356103843,-30.917699728041043,102.47879328907948,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
2013-12-09,9218.8095703125,9225.5302734375,9171.3603515625,9195.169921875,9195.169921875,62711300,-23.6396484375,0,43.723553413037465,43.443826245767035,51.48885114603185,1.5831969340665857,2.486719399918612,5.449382006594982,5.342706101964772,4.250335264728003,4.15130789436865,17.701794441540816,29.73208891205319,113.38448368865993,96.95240092527709,87.73643120767385,-0.15969157951203428,-0.23287794655163652,-0.05166543081332615,61.6732877707891,-32.644404414632305,94.31769218542141,61.6732877707891,-32.644404414632305,94.31769218542141,61.6732877707891,-32.644404414632305,94.31769218542141,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
2013-12-10,9180.2900390625,9223.73046875,9091.9697265625,9114.4404296875,9114.4404296875,74363400,-65.849609375,0,51.06112585486662,46.814111213689735,53.15604702163124,2.076791341509795,1.5831969340665857,5.017484661203499,5.449382006594982,4.246691735886755,4.250335264728003,22.822783997652646,20.391480652789767,93.64629641743996,90.84061820380894,85.33882339819715,-0.1197241576184384,-0.2805267452161066,-0.040383252300780166,55.03919573118401,-31.42279716338993,86.46199289457394,55.03919573118401,-31.42279716338993,86.46199289457394,55.03919573118401,-31.42279716338993,86.46199289457394,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1
